,Unnamed: 0,OBJECTID,TAG,TENSION_NO,POTENCIA_I,POTENCIA_E,x,y,geometry,Ingreso
893,893,1200.0,SB,220.0,240.0,,-78.09447174944692,-7.840478268703638,POINT (-78.09447174944692 -7.840478268703638),110300
894,894,1201.0,SB,220.0,240.0,,-78.09793969083853,-7.8471416823016655,POINT (-78.09793969083853 -7.8471416823016655),148905
895,895,1202.0,SB,220.0,240.0,,-78.10331054286648,-7.855615937029658,POINT (-78.10331054286648 -7.855615937029658),114712
896,896,1203.0,SB,220.0,240.0,,-78.29555816261838,-7.254582628116979,POINT (-78.29555816261838 -7.254582628116979),181995
897,897,1204.0,SB,220.0,240.0,,-78.29700928700387,-7.26056592972922,POINT (-78.29700928700387 -7.26056592972922),212879
898,898,1205.0,SB,220.0,240.0,,-78.30016774911518,-7.257007430781994,POINT (-78.30016774911518 -7.257007430781994),207364
899,899,1206.0,SB,220.0,240.0,,-78.29784118974256,-7.2729309551614545,POINT (-78.29784118974256 -7.2729309551614545),172068
900,900,1207.0,SB,220.0,240.0,,-78.29550475019761,-7.267081775905899,POINT (-78.29550475019761 -7.267081775905899),138978
901,901,1208.0,SB,220.0,240.0,,-75.27831270732935,-11.897881754078664,POINT (-75.27831270732935 -11.897881754078664),159935
902,902,1209.0,SB,220.0,240.0,,-75.27612500750892,-11.89306513596622,POINT (-75.27612500750892 -11.89306513596622),127948
903,903,1210.0,SB,220.0,240.0,,-75.26286880470508,-11.88095452661726,POINT (-75.26286880470508 -11.88095452661726),145596
904,904,1211.0,SB,220.0,240.0,,-75.26476547806537,-11.881516972568283,POINT (-75.26476547806537 -11.881516972568283),137875
905,905,1212.0,SB,220.0,240.0,,-75.27851442501245,-11.880458160717993,POINT (-75.27851442501245 -11.880458160717993),220600
906,906,1213.0,SB,220.0,240.0,,-72.50381572671255,-15.6572990622891,POINT (-72.50381572671255 -15.6572990622891),116918
907,907,1214.0,SB,220.0,240.0,,-72.50357707215736,-15.638165642357947,POINT (-72.50357707215736 -15.638165642357947),184201
908,908,1215.0,SB,220.0,240.0,,-72.50146058442478,-15.639010392419596,POINT (-72.50146058442478 -15.639010392419596),152214
909,909,1216.0,SB,220.0,240.0,,-72.48898530238368,-15.641160554620113,POINT (-72.48898530238368 -15.641160554620113),135669
910,910,1217.0,SB,220.0,240.0,,-72.49808765644836,-15.65707449997079,POINT (-72.49808765644836 -15.65707449997079),161038
911,911,1218.0,SB,220.0,240.0,,-72.28651473923127,-15.201609758275774,POINT (-72.28651473923127 -15.201609758275774),193025
912,912,1219.0,SB,220.0,240.0,,-72.28708695685269,-15.20632237822973,POINT (-72.28708695685269 -15.20632237822973),134566
913,913,1220.0,SB,220.0,240.0,,-72.2899812216192,-15.210772738580117,POINT (-72.2899812216192 -15.210772738580117),126845
914,914,1221.0,SB,220.0,240.0,,-72.29519956303707,-15.197889458664136,POINT (-72.29519956303707 -15.197889458664136),173171
915,915,1222.0,SB,220.0,240.0,,-72.28436013672476,-15.199860554822036,POINT (-72.28436013672476 -15.199860554822036),187510
916,916,1223.0,SB,220.0,240.0,,-78.4134723963384,-7.098160271622243,POINT (-78.4134723963384 -7.098160271622243),176480
917,917,1224.0,SB,220.0,240.0,,-78.4267906156969,-7.094291150631952,POINT (-78.4267906156969 -7.094291150631952),126845
918,918,1225.0,SB,220.0,240.0,,-78.40861397124037,-7.098636967260076,POINT (-78.40861397124037 -7.098636967260076),208467
919,919,1226.0,SB,220.0,240.0,,-78.41365583688402,-7.094176747704479,POINT (-78.41365583688402 -7.094176747704479),191922
920,920,1227.0,SB,220.0,240.0,,-78.41526602350876,-7.098936888028668,POINT (-78.41526602350876 -7.098936888028668),219497
921,921,1228.0,SB,220.0,240.0,,-79.45859652217297,-5.229848252568398,POINT (-79.45859652217297 -5.229848252568398),140081
922,922,1229.0,SB,220.0,240.0,,-79.4609347969722,-5.238572855346883,POINT (-79.4609347969722 -5.238572855346883),152214
923,923,1230.0,SB,220.0,240.0,,-79.4617848591673,-5.233448237206409,POINT (-79.4617848591673 -5.233448237206409),119124
924,924,1231.0,SB,220.0,240.0,,-79.45495060046278,-5.243383115757692,POINT (-79.45495060046278 -5.243383115757692),121330
925,925,1232.0,SB,220.0,240.0,,-79.44973632606127,-5.245303096462339,POINT (-79.44973632606127 -5.245303096462339),186407
926,926,1233.0,SB,220.0,240.0,,-79.89857737733614,-4.660051764420933,POINT (-79.89857737733614 -4.660051764420933),146699
927,927,1234.0,SB,220.0,240.0,,-79.8838672165432,-4.670507593124485,POINT (-79.8838672165432 -4.670507593124485),202952
928,928,1235.0,SB,220.0,240.0,,-79.88156346786295,-4.675702035238893,POINT (-79.88156346786295 -4.675702035238893),187510
929,929,1236.0,SB,220.0,240.0,,-79.89179936742197,-4.658420000912455,POINT (-79.89179936742197 -4.658420000912455),167656
930,930,1237.0,SB,220.0,240.0,,-79.88675652706814,-4.677091706466177,POINT (-79.88675652706814 -4.677091706466177),120227
931,931,1238.0,SB,220.0,240.0,,-79.60670519282648,-5.381512804001932,POINT (-79.60670519282648 -5.381512804001932),129051
932,932,1239.0,SB,220.0,240.0,,-79.6077849421826,-5.379073002695591,POINT (-79.6077849421826 -5.379073002695591),184201
933,933,1240.0,SB,220.0,240.0,,-79.59911280945761,-5.3800724360695655,POINT (-79.59911280945761 -5.3800724360695655),119124
934,934,1241.0,SB,220.0,240.0,,-79.60529655817997,-5.370992598123959,POINT (-79.60529655817997 -5.370992598123959),168759
935,935,1242.0,SB,220.0,240.0,,-79.59673644906508,-5.369856385741628,POINT (-79.59673644906508 -5.369856385741628),131257
936,936,1243.0,SB,220.0,240.0,,-78.0470982943357,-6.97442693917845,POINT (-78.0470982943357 -6.97442693917845),219497
937,937,1244.0,SB,220.0,240.0,,-78.04596319702686,-6.963044104016625,POINT (-78.04596319702686 -6.963044104016625),201849
938,938,1245.0,SB,220.0,240.0,,-78.05410810206695,-6.95713508614164,POINT (-78.05410810206695 -6.95713508614164),154420
939,939,1246.0,SB,220.0,240.0,,-78.06210179668442,-6.962558259282733,POINT (-78.06210179668442 -6.962558259282733),206261
940,940,1247.0,SB,220.0,240.0,,-78.05123996387466,-6.957667451867544,POINT (-78.05123996387466 -6.957667451867544),191922
941,941,1248.0,SB,220.0,240.0,,-78.47241007348562,-6.107538190156114,POINT (-78.47241007348562 -6.107538190156114),136772
942,942,1249.0,SB,220.0,240.0,,-78.48006301448848,-6.115390713966289,POINT (-78.48006301448848 -6.115390713966289),114712
943,943,1250.0,SB,220.0,240.0,,-78.48353660774204,-6.122273379688714,POINT (-78.48353660774204 -6.122273379688714),211776
944,944,1251.0,SB,220.0,240.0,,-78.47026471192301,-6.1131177280415,POINT (-78.47026471192301 -6.1131177280415),138978
945,945,1252.0,SB,220.0,240.0,,-78.48010574956326,-6.1109368818901455,POINT (-78.48010574956326 -6.1109368818901455),184201
946,946,1253.0,SB,220.0,240.0,,-69.44833561031892,-14.30541708162284,POINT (-69.44833561031892 -14.30541708162284),162141
947,947,1254.0,SB,220.0,240.0,,-69.44643449529558,-14.289536020198488,POINT (-69.44643449529558 -14.289536020198488),178686
948,948,1255.0,SB,220.0,240.0,,-69.4414742624349,-14.301625163011776,POINT (-69.4414742624349 -14.301625163011776),211776
949,949,1256.0,SB,220.0,240.0,,-69.43092136543271,-14.302498319037884,POINT (-69.43092136543271 -14.302498319037884),181995
950,950,1257.0,SB,220.0,240.0,,-69.43389555349417,-14.305482772409814,POINT (-69.43389555349417 -14.305482772409814),205158
951,951,1258.0,SB,220.0,240.0,,-75.29038192085983,-12.317544735141922,POINT (-75.29038192085983 -12.317544735141922),163244
952,952,1259.0,SB,220.0,240.0,,-75.283409776156,-12.317096807628358,POINT (-75.283409776156 -12.317096807628358),190819
953,953,1260.0,SB,220.0,240.0,,-75.29555662663974,-12.316934456345422,POINT (-75.29555662663974 -12.316934456345422),206261
954,954,1261.0,SB,220.0,240.0,,-75.3011791633847,-12.329198183556787,POINT (-75.3011791633847 -12.329198183556787),126845
955,955,1262.0,SB,220.0,240.0,,-75.29145133212093,-12.325763877136652,POINT (-75.29145133212093 -12.325763877136652),132360
956,956,1263.0,SB,220.0,240.0,,-75.18282583739399,-12.016301033756635,POINT (-75.18282583739399 -12.016301033756635),184201
957,957,1264.0,SB,220.0,240.0,,-75.16891266722129,-12.011136170032549,POINT (-75.16891266722129 -12.011136170032549),154420
958,958,1265.0,SB,220.0,240.0,,-75.18288487035599,-12.015454562789731,POINT (-75.18288487035599 -12.015454562789731),158832
959,959,1266.0,SB,220.0,240.0,,-75.17832612273239,-12.018869568065185,POINT (-75.17832612273239 -12.018869568065185),213982
960,960,1267.0,SB,220.0,240.0,,-75.16898697954741,-12.00711834575853,POINT (-75.16898697954741 -12.00711834575853),178686
961,961,1268.0,SB,220.0,240.0,,-72.45716352503808,-15.98633741608411,POINT (-72.45716352503808 -15.98633741608411),215085
962,962,1269.0,SB,220.0,240.0,,-72.47272918481094,-15.969754526067874,POINT (-72.47272918481094 -15.969754526067874),198540
963,963,1270.0,SB,220.0,240.0,,-72.47142153799022,-15.979127537127871,POINT (-72.47142153799022 -15.979127537127871),217291
964,964,1271.0,SB,220.0,240.0,,-72.46689953312847,-15.98764908253822,POINT (-72.46689953312847 -15.98764908253822),151111
965,965,1272.0,SB,220.0,240.0,,-72.46359312370055,-15.97651931409966,POINT (-72.46359312370055 -15.97651931409966),120227
966,966,1273.0,SB,220.0,240.0,,-78.73242840956692,-8.408738468913453,POINT (-78.73242840956692 -8.408738468913453),173171
967,967,1274.0,SB,220.0,240.0,,-78.7260912108867,-8.408946760202076,POINT (-78.7260912108867 -8.408946760202076),172068
968,968,1275.0,SB,220.0,240.0,,-78.71774900236234,-8.411802934466564,POINT (-78.71774900236234 -8.411802934466564),125742
969,969,1276.0,SB,220.0,240.0,,-78.73167946220738,-8.402541553233911,POINT (-78.73167946220738 -8.402541553233911),140081
970,970,1277.0,SB,220.0,240.0,,-78.72570435451085,-8.418970572866767,POINT (-78.72570435451085 -8.418970572866767),220600
971,971,1278.0,SB,220.0,240.0,,-78.01357243004185,-7.639796460217479,POINT (-78.01357243004185 -7.639796460217479),153317
972,972,1279.0,SB,220.0,240.0,,-78.01633241517189,-7.643603449358916,POINT (-78.01633241517189 -7.643603449358916),217291
973,973,1280.0,SB,220.0,240.0,,-78.01719780899985,-7.637813586022948,POINT (-78.01719780899985 -7.637813586022948),122433
974,974,1281.0,SB,220.0,240.0,,-78.00534432907763,-7.636747833194645,POINT (-78.00534432907763 -7.636747833194645),126845
975,975,1282.0,SB,220.0,240.0,,-78.00195709201293,-7.648079185347072,POINT (-78.00195709201293 -7.648079185347072),173171
976,976,1283.0,SB,220.0,240.0,,-72.12162104037321,-16.446614624516542,POINT (-72.12162104037321 -16.446614624516542),174274
977,977,1284.0,SB,220.0,240.0,,-72.13872235435659,-16.44204899264972,POINT (-72.13872235435659 -16.44204899264972),133463
978,978,1285.0,SB,220.0,240.0,,-72.12596333569368,-16.457806683794633,POINT (-72.12596333569368 -16.457806683794633),152214
979,979,1286.0,SB,220.0,240.0,,-72.12946580981597,-16.442374200108514,POINT (-72.12946580981597 -16.442374200108514),119124
980,980,1287.0,SB,220.0,240.0,,-72.12252484124839,-16.45614679087624,POINT (-72.12252484124839 -16.45614679087624),146699
981,981,1288.0,SB,220.0,240.0,,-73.7616383353813,-12.610769293785308,POINT (-73.7616383353813 -12.610769293785308),133463
982,982,1289.0,SB,220.0,240.0,,-73.76797070890986,-12.61064461521321,POINT (-73.76797070890986 -12.61064461521321),115815
983,983,1290.0,SB,220.0,240.0,,-73.76123385459019,-12.611723854932944,POINT (-73.76123385459019 -12.611723854932944),201849
984,984,1291.0,SB,220.0,240.0,,-73.75921317498984,-12.604195696611091,POINT (-73.75921317498984 -12.604195696611091),209570
985,985,1292.0,SB,220.0,240.0,,-73.75806314659206,-12.609448454855483,POINT (-73.75806314659206 -12.609448454855483),156626
986,986,1293.0,SB,220.0,240.0,,-78.15653877686513,-7.265302840424376,POINT (-78.15653877686513 -7.265302840424376),134566
987,987,1294.0,SB,220.0,240.0,,-78.14699036491297,-7.268713261954416,POINT (-78.14699036491297 -7.268713261954416),132360
988,988,1295.0,SB,220.0,240.0,,-78.14694883226092,-7.263078325100498,POINT (-78.14694883226092 -7.263078325100498),209570
989,989,1296.0,SB,220.0,240.0,,-78.15807284785558,-7.266552939200946,POINT (-78.15807284785558 -7.266552939200946),136772
990,990,1297.0,SB,220.0,240.0,,-78.14783902697805,-7.25866509055322,POINT (-78.14783902697805 -7.25866509055322),133463
991,991,1298.0,SB,220.0,240.0,,-75.34795624949524,-12.058971017024668,POINT (-75.34795624949524 -12.058971017024668),180892
992,992,1299.0,SB,220.0,240.0,,-75.34754485895306,-12.05239163795926,POINT (-75.34754485895306 -12.05239163795926),191922
993,993,1300.0,SB,220.0,240.0,,-75.34195724931287,-12.048173566602202,POINT (-75.34195724931287 -12.048173566602202),158832
994,994,1301.0,SB,220.0,240.0,,-75.35609141160019,-12.054275007107504,POINT (-75.35609141160019 -12.054275007107504),141184
995,995,1302.0,SB,220.0,240.0,,-75.35347405078883,-12.053934269226843,POINT (-75.35347405078883 -12.053934269226843),161038
996,996,1303.0,SB,220.0,240.0,,-72.30384820644258,-14.981046615606386,POINT (-72.30384820644258 -14.981046615606386),141184
997,997,1304.0,SB,220.0,240.0,,-72.31532710973511,-14.982012934865727,POINT (-72.31532710973511 -14.982012934865727),141184
998,998,1305.0,SB,220.0,240.0,,-72.3149250856994,-14.978825214027172,POINT (-72.3149250856994 -14.978825214027172),130154
999,999,1306.0,SB,220.0,240.0,,-72.3098392103262,-14.97712691504575,POINT (-72.3098392103262 -14.97712691504575),150008
1000,1000,1307.0,SB,220.0,240.0,,-72.31411974124983,-14.986099597500044,POINT (-72.31411974124983 -14.986099597500044),198540
1001,1001,1308.0,SB,220.0,240.0,,-75.33761217970579,-12.65340182172658,POINT (-75.33761217970579 -12.65340182172658),167656
1002,1002,1309.0,SB,220.0,240.0,,-75.35240814902201,-12.667374057248724,POINT (-75.35240814902201 -12.667374057248724),134566
1003,1003,1310.0,SB,220.0,240.0,,-75.33663583779115,-12.65204358649184,POINT (-75.33663583779115 -12.65204358649184),111403
1004,1004,1311.0,SB,220.0,240.0,,-75.34623568003632,-12.6572169247886,POINT (-75.34623568003632 -12.6572169247886),170965
1005,1005,1312.0,SB,220.0,240.0,,-75.34097566688475,-12.661332416189794,POINT (-75.34097566688475 -12.661332416189794),166553
1006,1006,1313.0,SB,220.0,240.0,,-79.78547302062023,-5.074931228473846,POINT (-79.78547302062023 -5.074931228473846),148905
1007,1007,1314.0,SB,220.0,240.0,,-79.79088422677748,-5.0679783402351015,POINT (-79.79088422677748 -5.0679783402351015),213982
1008,1008,1315.0,SB,220.0,240.0,,-79.78449430315223,-5.064993851167166,POINT (-79.78449430315223 -5.064993851167166),181995
1009,1009,1316.0,SB,220.0,240.0,,-79.80226932921201,-5.07623466450267,POINT (-79.80226932921201 -5.07623466450267),200746
1010,1010,1317.0,SB,220.0,240.0,,-79.79030548818679,-5.063802813702069,POINT (-79.79030548818679 -5.063802813702069),177583
1011,1011,1318.0,SB,220.0,240.0,,-79.23199941728498,-6.615368906779986,POINT (-79.23199941728498 -6.615368906779986),114712
1012,1012,1319.0,SB,220.0,240.0,,-79.24878363635776,-6.619846867874952,POINT (-79.24878363635776 -6.619846867874952),124639
1013,1013,1320.0,SB,220.0,240.0,,-79.24697604708176,-6.611981991246366,POINT (-79.24697604708176 -6.611981991246366),217291
1014,1014,1321.0,SB,220.0,240.0,,-79.24487485278286,-6.609960331503546,POINT (-79.24487485278286 -6.609960331503546),163244
1015,1015,1322.0,SB,220.0,240.0,,-79.24611820622773,-6.611541141641868,POINT (-79.24611820622773 -6.611541141641868),165450
1016,1016,1323.0,SB,220.0,240.0,,-71.48723515503514,-16.295907386022762,POINT (-71.48723515503514 -16.295907386022762),113609
1017,1017,1324.0,SB,220.0,240.0,,-71.48311400625495,-16.298601401837246,POINT (-71.48311400625495 -16.298601401837246),194128
1018,1018,1325.0,SB,220.0,240.0,,-71.49864482556745,-16.297109988084078,POINT (-71.49864482556745 -16.297109988084078),209570
1019,1019,1326.0,SB,220.0,240.0,,-71.48661866907312,-16.313643228178304,POINT (-71.48661866907312 -16.313643228178304),134566
1020,1020,1327.0,SB,220.0,240.0,,-71.4915241236669,-16.3033071092959,POINT (-71.4915241236669 -16.3033071092959),115815
1021,1021,1328.0,SB,220.0,240.0,,-71.5099857406224,-16.3119005488786,POINT (-71.5099857406224 -16.3119005488786),189716
1022,1022,1329.0,SB,220.0,240.0,,-71.50520485116317,-16.325776204219434,POINT (-71.50520485116317 -16.325776204219434),118021
1023,1023,1330.0,SB,220.0,240.0,,-71.51936250255851,-16.31588643186358,POINT (-71.51936250255851 -16.31588643186358),167656
1024,1024,1331.0,SB,220.0,240.0,,-71.50346100105897,-16.325417803059526,POINT (-71.50346100105897 -16.325417803059526),162141
1025,1025,1332.0,SB,220.0,240.0,,-71.50946561937997,-16.324036595746566,POINT (-71.50946561937997 -16.324036595746566),205158
1026,1026,1333.0,SB,220.0,240.0,,-71.52509139232401,-16.311664723869264,POINT (-71.52509139232401 -16.311664723869264),161038
1027,1027,1334.0,SB,220.0,240.0,,-71.52844923113237,-16.312494486447726,POINT (-71.52844923113237 -16.312494486447726),189716
1028,1028,1335.0,SB,220.0,240.0,,-71.51505621763594,-16.328926479755715,POINT (-71.51505621763594 -16.328926479755715),110300
1029,1029,1336.0,SB,220.0,240.0,,-71.51286542298543,-16.32730249457615,POINT (-71.51286542298543 -16.32730249457615),166553
1030,1030,1337.0,SB,220.0,240.0,,-71.52427290303784,-16.323129430207274,POINT (-71.52427290303784 -16.323129430207274),183098
1031,1031,1338.0,SB,220.0,240.0,,-71.52643986357921,-16.323652826014985,POINT (-71.52643986357921 -16.323652826014985),189716
1032,1032,1339.0,SB,220.0,240.0,,-71.53273134387211,-16.32080361351782,POINT (-71.53273134387211 -16.32080361351782),122433
1033,1033,1340.0,SB,220.0,240.0,,-71.51909896399275,-16.331344645961945,POINT (-71.51909896399275 -16.331344645961945),207364
1034,1034,1341.0,SB,220.0,240.0,,-71.52840224430646,-16.328126223455243,POINT (-71.52840224430646 -16.328126223455243),124639
1035,1035,1342.0,SB,220.0,240.0,,-71.52668702405336,-16.321350107678924,POINT (-71.52668702405336 -16.321350107678924),157729
1036,1036,1343.0,SB,220.0,240.0,,-77.85364934711043,-8.91546737225644,POINT (-77.85364934711043 -8.91546737225644),163244
1037,1037,1344.0,SB,220.0,240.0,,-77.84943201809743,-8.911318880548437,POINT (-77.84943201809743 -8.911318880548437),204055
1038,1038,1345.0,SB,220.0,240.0,,-77.8464329917126,-8.93099735308358,POINT (-77.8464329917126 -8.93099735308358),202952
1039,1039,1346.0,SB,220.0,240.0,,-77.83794758038458,-8.911353266068781,POINT (-77.83794758038458 -8.911353266068781),207364
1040,1040,1347.0,SB,220.0,240.0,,-77.84762777793424,-8.930056142178682,POINT (-77.84762777793424 -8.930056142178682),155523
1041,1041,1348.0,SB,220.0,240.0,,-77.82414753844301,-8.922716263900252,POINT (-77.82414753844301 -8.922716263900252),150008
1042,1042,1349.0,SB,220.0,240.0,,-77.83229524003781,-8.934625040484374,POINT (-77.83229524003781 -8.934625040484374),193025
1043,1043,1350.0,SB,220.0,240.0,,-77.82801380442886,-8.928060977297358,POINT (-77.82801380442886 -8.928060977297358),163244
1044,1044,1351.0,SB,220.0,240.0,,-77.83198456654499,-8.915804132565832,POINT (-77.83198456654499 -8.915804132565832),180892
1045,1045,1352.0,SB,220.0,240.0,,-77.83087529320659,-8.923132261108751,POINT (-77.83087529320659 -8.923132261108751),207364
1046,1046,1353.0,SB,220.0,240.0,,-75.58262873151867,-11.2494955842124,POINT (-75.58262873151867 -11.2494955842124),219497
1047,1047,1354.0,SB,220.0,240.0,,-75.59013507123902,-11.244729986083476,POINT (-75.59013507123902 -11.244729986083476),142287
1048,1048,1355.0,SB,220.0,240.0,,-75.58696672556273,-11.252847879006609,POINT (-75.58696672556273 -11.252847879006609),188613
1049,1049,1356.0,SB,220.0,240.0,,-75.58427833125643,-11.254726524653048,POINT (-75.58427833125643 -11.254726524653048),162141
1050,1050,1357.0,SB,220.0,240.0,,-75.58976376005617,-11.260242592635588,POINT (-75.58976376005617 -11.260242592635588),116918
1051,1051,1358.0,SB,220.0,240.0,,-75.56769912933801,-11.261036870752742,POINT (-75.56769912933801 -11.261036870752742),157729
1052,1052,1359.0,SB,220.0,240.0,,-75.55004662554634,-11.26827054804242,POINT (-75.55004662554634 -11.26827054804242),157729
1053,1053,1360.0,SB,220.0,240.0,,-75.55873499597472,-11.26028123784896,POINT (-75.55873499597472 -11.26028123784896),179789
1054,1054,1361.0,SB,220.0,240.0,,-75.55545402174894,-11.259074843112067,POINT (-75.55545402174894 -11.259074843112067),170965
1055,1055,1362.0,SB,220.0,240.0,,-75.56016106094292,-11.257368526048886,POINT (-75.56016106094292 -11.257368526048886),202952
1056,1056,1363.0,SB,220.0,240.0,,-75.55097559200317,-11.26097810139376,POINT (-75.55097559200317 -11.26097810139376),145596
1057,1057,1364.0,SB,220.0,240.0,,-75.56432692993933,-11.27762501820886,POINT (-75.56432692993933 -11.27762501820886),118021
1058,1058,1365.0,SB,220.0,240.0,,-75.5614889898869,-11.272212469856278,POINT (-75.5614889898869 -11.272212469856278),220600
1059,1059,1366.0,SB,220.0,240.0,,-75.5612755987652,-11.261282236525687,POINT (-75.5612755987652 -11.261282236525687),163244
1060,1060,1367.0,SB,220.0,240.0,,-75.56451120647594,-11.259983693126518,POINT (-75.56451120647594 -11.259983693126518),147802
1061,1061,1368.0,SB,220.0,240.0,,-76.46281236243313,-11.885049159273391,POINT (-76.46281236243313 -11.885049159273391),148905
1062,1062,1369.0,SB,220.0,240.0,,-76.45319474406278,-11.878011256604944,POINT (-76.45319474406278 -11.878011256604944),180892
1063,1063,1370.0,SB,220.0,240.0,,-76.45136829275457,-11.892855076604071,POINT (-76.45136829275457 -11.892855076604071),177583
1064,1064,1371.0,SB,220.0,240.0,,-76.44737233456718,-11.875918962630864,POINT (-76.44737233456718 -11.875918962630864),198540
1065,1065,1372.0,SB,220.0,240.0,,-76.45174415656275,-11.890804043622614,POINT (-76.45174415656275 -11.890804043622614),123536
1066,1066,1373.0,SB,220.0,240.0,,-79.00413009751075,-6.64232765967275,POINT (-79.00413009751075 -6.64232765967275),165450
1067,1067,1374.0,SB,220.0,240.0,,-79.0111935959053,-6.645990858802748,POINT (-79.0111935959053 -6.645990858802748),155523
1068,1068,1375.0,SB,220.0,240.0,,-79.00591377618555,-6.637770778410444,POINT (-79.00591377618555 -6.637770778410444),150008
1069,1069,1376.0,SB,220.0,240.0,,-79.02393039781246,-6.653324447784649,POINT (-79.02393039781246 -6.653324447784649),134566
1070,1070,1377.0,SB,220.0,240.0,,-79.0183281526271,-6.651542211818753,POINT (-79.0183281526271 -6.651542211818753),211776
1071,1071,1378.0,SB,220.0,240.0,,-80.51708161523604,-4.691132023263917,POINT (-80.51708161523604 -4.691132023263917),170965
1072,1072,1379.0,SB,220.0,240.0,,-80.51545515106196,-4.69383450618868,POINT (-80.51545515106196 -4.69383450618868),181995
1073,1073,1380.0,SB,220.0,240.0,,-80.51744795537466,-4.691418007738529,POINT (-80.51744795537466 -4.691418007738529),216188
1074,1074,1381.0,SB,220.0,240.0,,-80.51593524497774,-4.683731213753445,POINT (-80.51593524497774 -4.683731213753445),130154
1075,1075,1382.0,SB,220.0,240.0,,-80.5000607472718,-4.685386468875481,POINT (-80.5000607472718 -4.685386468875481),152214
1076,1076,1383.0,SB,220.0,240.0,,-72.60050436014855,-13.119616550107702,POINT (-72.60050436014855 -13.119616550107702),204055
1077,1077,1384.0,SB,220.0,240.0,,-72.60420766043637,-13.117036414158031,POINT (-72.60420766043637 -13.117036414158031),132360
1078,1078,1385.0,SB,220.0,240.0,,-72.58796193959402,-13.11465440354896,POINT (-72.58796193959402 -13.11465440354896),168759
1079,1079,1386.0,SB,220.0,240.0,,-72.58759086815884,-13.11438478119699,POINT (-72.58759086815884 -13.11438478119699),177583
1080,1080,1387.0,SB,220.0,240.0,,-72.60342339280851,-13.106605367416702,POINT (-72.60342339280851 -13.106605367416702),196334
1081,1081,1388.0,SB,220.0,240.0,,-76.99912828059966,-10.92482465870178,POINT (-76.99912828059966 -10.92482465870178),134566
1082,1082,1389.0,SB,220.0,240.0,,-77.00968889629192,-10.93760929944978,POINT (-77.00968889629192 -10.93760929944978),205158
1083,1083,1390.0,SB,220.0,240.0,,-76.9989677530138,-10.922999945091425,POINT (-76.9989677530138 -10.922999945091425),152214
1084,1084,1391.0,SB,220.0,240.0,,-77.00376374204149,-10.930690971957278,POINT (-77.00376374204149 -10.930690971957278),200746
1085,1085,1392.0,SB,220.0,240.0,,-76.99859629770476,-10.919254400707878,POINT (-76.99859629770476 -10.919254400707878),186407
1086,1086,1393.0,SB,220.0,240.0,,-77.83220907136356,-8.779486964964663,POINT (-77.83220907136356 -8.779486964964663),152214
1087,1087,1394.0,SB,220.0,240.0,,-77.82257984913919,-8.778533669509418,POINT (-77.82257984913919 -8.778533669509418),170965
1088,1088,1395.0,SB,220.0,240.0,,-77.81687858694433,-8.77372317325687,POINT (-77.81687858694433 -8.77372317325687),179789
1089,1089,1396.0,SB,220.0,240.0,,-77.83320777991858,-8.769967291661624,POINT (-77.83320777991858 -8.769967291661624),169862
1090,1090,1397.0,SB,220.0,240.0,,-77.82367844480875,-8.777855852389903,POINT (-77.82367844480875 -8.777855852389903),147802
1091,1091,1398.0,SB,220.0,240.0,,-72.56514548536592,-13.179896068722224,POINT (-72.56514548536592 -13.179896068722224),120227
1092,1092,1399.0,SB,220.0,240.0,,-72.56172669515425,-13.174752666248176,POINT (-72.56172669515425 -13.174752666248176),150008
1093,1093,1400.0,SB,220.0,240.0,,-72.56300625967654,-13.170551270792531,POINT (-72.56300625967654 -13.170551270792531),115815
1094,1094,1401.0,SB,220.0,240.0,,-72.55949262636493,-13.18461192453194,POINT (-72.55949262636493 -13.18461192453194),198540
1095,1095,1402.0,SB,220.0,240.0,,-72.5542854784654,-13.18232040984944,POINT (-72.5542854784654 -13.18232040984944),161038
1096,1096,1403.0,SB,220.0,240.0,,-79.75598375067054,-4.620554986318054,POINT (-79.75598375067054 -4.620554986318054),202952
1097,1097,1404.0,SOURCE,,,,-72.699456,-7.6188985,POINT (-72.699456 -7.6188985),195231
1098,1098,1405.0,INK,,,,-72.388916,-17.054159,POINT (-72.388916 -17.054159),151111
1099,1099,1406.0,INK,,,,-81.793213,-5.151128,POINT (-81.793213 -5.151128),190819
1100,1100,1407.0,SINK,,,,-81.166992,-11.974845,POINT (-81.166992 -11.974845),0
1101,1101,1408.0,INK,,,,-77.310791,-12.162856,POINT (-77.310791 -12.162856),208467
1102,1102,1409.0,INK,,,,-70.636597,-18.205871,POINT (-70.636597 -18.205871),143390
